,actor id,actor name,character,gender,movie id,movie release year,title
2538,23721,Dieter Laser,"William ""Bill"" Boss",Male,94365,2015,The Human Centipede 3 (Final Sequence)
2539,140114,Marie Avgeropoulos,Nikki,Female,290764,2015,Tracers
2540,74568,Chris Hemsworth,Owen Chase,Male,205775,2015,In the Heart of the Sea
2541,232006,Nat Wolff,Quentin Jacobsen,Male,286565,2015,Paper Towns
2542,996701,Miles Teller,Reed Richards / Mr. Fantastic,Male,166424,2015,Fantastic Four
2543,78798,Tom Kenny,SpongeBob / Gary / Agreeable Mob Member / Waffle (voice),Male,228165,2015,The SpongeBob Movie: Sponge Out of Water
2544,55536,Melissa McCarthy,Susan Cooper,Female,238713,2015,Spy
2545,76070,Mia Wasikowska,Edith Cushing,Female,201085,2015,Crimson Peak
2546,137868,Aubrey Addams,Jessica,Female,433536,2015,Shark Babes
2547,18277,Sandra Bullock,Scarlet Overkill (voice),Female,211672,2015,Minions
2548,1313583,Levi Miller,Peter Pan,Male,266647,2015,Pan
2549,2888,Will Smith,Dr. Bennet Omalu,Male,321741,2015,Concussion
2550,1098962,Dove Cameron,Mal,Female,277217,2015,Descendants
2551,1328,Sean Astin,Shazam (voice),Male,297556,2015,Justice League: Throne of Atlantis
2552,12835,Vin Diesel,Kaulder,Male,274854,2015,The Last Witch Hunter
2553,380,Robert De Niro,Ben Whittaker,Male,257211,2015,The Intern
2554,36669,Rupert Friend,Agent 47,Male,249070,2015,Hitman: Agent 47
2555,1378374,Maria Poezhaeva,Miroslava,Female,370964,2015,He's a Dragon
2556,1341,Donnie Yen,Ip Man,Male,365222,2015,Ip Man 3
2557,3894,Christian Bale,Michael Burry,Male,318846,2015,The Big Short
2558,11662,Jason Lee,Dave,Male,258509,2015,Alvin and the Chipmunks: The Road Chip
2559,5530,James McAvoy,Victor Von Frankenstein,Male,228066,2015,Victor Frankenstein
2560,10859,Ryan Reynolds,Young Damian,Male,238615,2015,Self/less
2561,116882,Lyndsy Fonseca,Natalie,Female,351964,2015,The Escort
2562,135651,Michael B. Jordan,Adonis Creed,Male,312221,2015,Creed
2563,85,Johnny Depp,Charles Mortdecai,Male,210860,2015,Mortdecai
2564,112,Cate Blanchett,Mary Mapes,Female,300693,2015,Truth
2565,31,Tom Hanks,James B. Donovan,Male,296098,2015,Bridge of Spies
2566,12799,Jeremy Piven,Ari Gold,Male,188222,2015,Entourage
2567,6384,Keanu Reeves,Evan Webber,Male,263472,2015,Knock Knock
2568,90496,Masako Nozawa,Son Goku / Son Gohan / Son Goten (voice),Female,303857,2015,Dragon Ball Z: Resurrection 'F'
2569,52404,Mae Whitman,Bianca Piper,Female,272693,2015,The DUFF
2570,25616,Edgar Ramírez,Bodhi,Male,257088,2015,Point Break
2571,85,Johnny Depp,James 'Whitey' Bulger,Male,261023,2015,Black Mass
2572,2524,Tom Hardy,Leo Demidov,Male,181283,2015,Child 44
2573,887,Owen Wilson,Jack Dwyer,Male,192141,2015,No Escape
2574,82191,Sharlto Copley,Jimmy,Male,325348,2015,Hardcore Henry
2575,17605,Idris Elba,Commandant,Male,283587,2015,Beasts of No Nation
2576,1042729,Alba Ribas,Anna Fritz,Female,323372,2015,The Corpse of Anna Fritz
2577,6807,Sam Rockwell,Eric Bowen,Male,243688,2015,Poltergeist
2578,440414,Amy Schumer,Amy Townsend,Female,271718,2015,Trainwreck
2580,1473345,Karrueche Tran,Maggie,Female,342927,2015,3-Headed Shark Attack
2581,130640,Hailee Steinfeld,Megan Walsh,Female,248574,2015,Barely Lethal
2582,1215144,Victor Webster,"Mathayus, the Scorpion King",Male,297291,2015,The Scorpion King: Quest for Power
2583,103,Mark Ruffalo,Michael Rezendes,Male,314365,2015,Spotlight
2584,59175,Blake Lively,Adaline Bowman,Female,293863,2015,The Age of Adaline
2585,588057,Bai Baihe,Huo Xiaolan,Female,334298,2015,Monster Hunt
2587,108916,Rooney Mara,Therese Belivet,Female,258480,2015,Carol
2588,237045,Prabhas,Shivudu / Baahubali,Male,256040,2015,Baahubali: The Beginning
2589,1277188,Jacob Tremblay,Jack Newsome,Male,264644,2015,Room
2590,1229,Jeff Bridges,The Aviator (voice),Male,309809,2015,The Little Prince
2591,26089,Garry Chalk,Ed (voice),Male,382517,2015,Open Season: Scared Silly
2592,5374,Jim Parsons,Oh (voice),Male,228161,2015,Home
2593,1034681,Tye Sheridan,Ben Goudy,Male,273477,2015,Scouts Guide to the Zombie Apocalypse
2594,9711,Maaya Sakamoto,Motoko Kusanagi (Voice),Female,334376,2015,Ghost in the Shell: The New Movie
2595,1393177,Noah Schnapp,Charlie Brown (voice),Male,227973,2015,The Peanuts Movie
2596,3896,Liam Neeson,Jimmy Conlon,Male,241554,2015,Run All Night
2597,31167,Elizabeth Mitchell,Senator Charlie Roan,Female,316727,2016,The Purge: Election Year
2598,10859,Ryan Reynolds,Wade Wilson / Deadpool,Male,293660,2016,Deadpool
2599,16828,Chris Evans,Steve Rogers / Captain America,Male,271110,2016,Captain America: Civil War
2600,417,Ginnifer Goodwin,Judy Hopps (voice),Female,269149,2016,Zootopia
2601,71580,Benedict Cumberbatch,Stephen Strange / Doctor Strange,Male,284052,2016,Doctor Strange
2602,880,Ben Affleck,Bruce Wayne / Batman,Male,209112,2016,Batman v Superman: Dawn of Justice
2603,5530,James McAvoy,Charles Xavier / Professor X,Male,246655,2016,X-Men: Apocalypse
2604,72855,Felicity Jones,Jyn Erso,Female,330459,2016,Rogue One: A Star Wars Story
2605,37632,Eddie Redmayne,Newt Scamander,Male,259316,2016,Fantastic Beasts and Where to Find Them
2606,94185,Shailene Woodley,"Beatrice ""Tris"" Prior",Female,262504,2016,Allegiant
2607,9273,Amy Adams,Dr. Louise Banks,Female,329865,2016,Arrival
2608,37625,Andrew Garfield,Desmond T. Doss,Male,324786,2016,Hacksaw Ridge
2609,225730,Ryunosuke Kamiki,Taki Tachibana (voice),Male,372058,2016,Your Name.
2610,78110,Scott Adkins,Yuri Boyka,Male,348893,2016,Boyka: Undisputed IV
2611,1414734,Neel Sethi,Mowgli,Male,278927,2016,The Jungle Book
2612,44735,Jesse Eisenberg,J. Daniel Atlas,Male,291805,2016,Now You See Me 2
2613,30614,Ryan Gosling,Sebastian Wilder,Male,313369,2016,La La Land
2614,76788,Dev Patel,Saroo Brierley,Male,334543,2016,Lion
2615,1050248,Art Parkinson,Kubo (voice),Male,313297,2016,Kubo and the Two Strings
2616,15757,Ray Romano,Manny (voice),Male,278154,2016,Ice Age: Collision Course
2617,82700,Mario Casas,Adrián Doria,Male,411088,2016,The Invisible Guest
2618,14,Ellen DeGeneres,Dory (voice),Female,127380,2016,Finding Dory
2619,2888,Will Smith,Floyd Lawton / Deadshot,Male,297761,2016,Suicide Squad
2620,10912,Eva Green,Miss Peregrine,Female,283366,2016,Miss Peregrine's Home for Peculiar Children
2621,3967,Kate Beckinsale,Selene,Female,346672,2016,Underworld: Blood Wars
2622,62064,Chris Pine,Captain James T. Kirk,Male,188927,2016,Star Trek Beyond
2623,10297,Matthew McConaughey,Buster Moon (voice),Male,335797,2016,Sing
2624,40036,Taraji P. Henson,Katherine G. Johnson,Female,381284,2016,Hidden Figures
2625,74568,Chris Hemsworth,The Huntsman,Male,290595,2016,The Huntsman: Winter's War
2626,5292,Denzel Washington,Sam Chisolm,Male,333484,2016,The Magnificent Seven
2627,55536,Melissa McCarthy,Abby Yates,Female,43074,2016,Ghostbusters
2628,70851,Jack Black,Po (voice),Male,140300,2016,Kung Fu Panda 3
2629,76339,Claudio Santamaria,Enzo Ceccotti,Male,364433,2016,They Call Me Jeeg
2630,500,Tom Cruise,Jack Reacher,Male,343611,2016,Jack Reacher: Never Go Back
2631,17178,Patrick Wilson,Ed Warren,Male,259693,2016,The Conjuring 2
2632,18050,Elle Fanning,Félicie Milliner (voice),Female,342473,2016,Ballerina
2633,19274,Seth Rogen,Frank / Sergeant Pepper (voice),Male,223702,2016,Sausage Party
2634,96066,Liam Hemsworth,Jake Morrison,Male,47933,2016,Independence Day: Resurgence
2635,19588,Miyu Irino,Shouya Ishida (voice),Male,378064,2016,A Silent Voice
2636,64856,Michael Jai White,Case Walker,Male,391757,2016,Never Back Down: No Surrender
2637,84223,Anna Kendrick,Poppy (voice),Female,136799,2016,Trolls
2638,123664,Kim Min-hee,Lady Hideko,Female,290098,2016,The Handmaiden
2639,1223786,Emilia Clarke,"Louisa ""Lou"" Clark",Female,296096,2016,Me Before You
2640,1017347,Brenton Thwaites,Bek,Male,205584,2016,Gods of Egypt
2641,1397778,Anya Taylor-Joy,Thomasin,Female,310131,2016,The Witch
2642,31,Tom Hanks,Robert Langdon,Male,207932,2016,Inferno
2643,56734,Chloë Grace Moretz,"Cassiopeia ""Cassie"" Sullivan",Female,299687,2016,The 5th Wave
2644,17288,Michael Fassbender,Callum Lynch / Aguilar de Nerha,Male,121856,2016,Assassin's Creed
2645,880,Ben Affleck,Chris Wolff,Male,302946,2016,The Accountant
2646,46593,Emile Hirsch,Austin Tilden,Male,397243,2016,The Autopsy of Jane Doe
2647,31,Tom Hanks,Chesley 'Sully' Sullenberger,Male,363676,2016,Sully
2648,72129,Jennifer Lawrence,Aurora Lane,Female,274870,2016,Passengers
2649,1892,Matt Damon,William Garin,Male,311324,2016,The Great Wall
2650,13240,Mark Wahlberg,Mike Williams,Male,296524,2016,Deepwater Horizon
2651,52851,Paula Patton,Garona Halforcen,Female,68735,2016,Warcraft
2652,28846,Alexander Skarsgård,John Clayton / Tarzan,Male,258489,2016,The Legend of Tarzan
2653,17628,Mary Elizabeth Winstead,Michelle,Female,333371,2016,10 Cloverfield Lane
2654,76788,Dev Patel,Srinivasa Ramanujan,Male,353326,2016,The Man Who Knew Infinity
2655,34847,Emma Roberts,Vee Delmonico,Female,328387,2016,Nerve
2656,976,Jason Statham,Arthur Bishop,Male,278924,2016,Mechanic: Resurrection
2657,29222,Zac Efron,Jason Kelly,Male,291870,2016,Dirty Grandpa
2658,18473,James Badge Dale,Tyrone 'Rone' Woods,Male,300671,2016,13 Hours: The Secret Soldiers of Benghazi
2660,110,Viggo Mortensen,Ben Cash,Male,334533,2016,Captain Fantastic
2661,34502,Kellan Lutz,Sy Lombrok,Male,354282,2016,The Osiris Child
2662,19537,Megan Fox,April O'Neil,Female,308531,2016,Teenage Mutant Ninja Turtles: Out of the Shadows
2663,1422517,Oakes Fegley,Pete,Male,294272,2016,Pete's Dragon
2664,53755,Elizabeth Reaser,Alice Zander,Female,335796,2016,Ouija: Origin of Evil
2665,530618,Jane Levy,Rocky,Female,300669,2016,Don't Breathe
2666,62220,Lauren Cohan,Greta Evans,Female,321258,2016,The Boy
2667,1084911,Go Ayano,Nyx Ulric (voice),Male,390734,2016,Kingsglaive: Final Fantasy XV
2668,2461,Mel Gibson,John Link,Male,309886,2016,Blood Father
2669,1892,Matt Damon,Jason Bourne,Male,324668,2016,Jason Bourne
2670,4783,Sam Neill,Hec Faulkner,Male,371645,2016,Hunt for the Wilderpeople
2671,17419,Bryan Cranston,Ned Fleming,Male,356305,2016,Why Him?
2672,9278,Jennifer Garner,Christy Beam,Female,339984,2016,Miracles from Heaven
2673,76070,Mia Wasikowska,Alice Kingsleigh,Female,241259,2016,Alice Through the Looking Glass
2674,58224,Jason Sudeikis,Red (voice),Male,153518,2016,The Angry Birds Movie
2676,2963,Nicolas Cage,Captain McVay,Male,340945,2016,USS Indianapolis: Men of Courage
2677,19498,Jon Bernthal,Trigon (voice),Male,379291,2016,Justice League vs. Teen Titans
2678,17276,Gerard Butler,Mike Banning,Male,267860,2016,London Has Fallen
2679,23532,Jason Bateman,Josh Parker,Male,384682,2016,Office Christmas Party
2680,10980,Daniel Radcliffe,Nate Foster,Male,374617,2016,Imperium
2681,1893,Casey Affleck,Chris Allen,Male,146198,2016,Triple 9
2682,287,Brad Pitt,Max Vatan,Male,369885,2016,Allied
2683,18973,Mila Kunis,Amy Mitchell,Female,376659,2016,Bad Moms
2684,18473,James Badge Dale,Clyne,Male,324670,2016,Spectral
2685,62861,Andy Samberg,Junior (voice),Male,332210,2016,Storks
2686,1045379,Ilka Bessin,Tapir Rosie (voice),Female,368940,2016,Robinson Crusoe: The Wild Life
2687,934,Russell Crowe,Jackson Healy,Male,290250,2016,The Nice Guys
2688,17605,Idris Elba,Sean Briar,Male,333669,2016,Bastille Day
2689,529,Guy Pearce,The Reverend,Male,324560,2016,Brimstone
2690,212686,Gregg Sulkin,Sam Fuller,Male,375355,2016,Don't Hang Up
2691,556356,Vanessa Kirby,Mills,Female,384798,2016,Kill Command
2692,1813,Anne Hathaway,Gloria,Female,339967,2016,Colossal
2693,1893,Casey Affleck,Lee Chandler,Male,334541,2016,Manchester by the Sea
2694,62,Bruce Willis,Eddie,Male,384737,2016,Precious Cargo
2695,59175,Blake Lively,Nancy Adams,Female,332567,2016,The Shallows
2696,58225,Zach Galifianakis,Jeff Gaffney,Male,331313,2016,Keeping Up with the Joneses
2697,74568,Chris Hemsworth,Thor,Male,284053,2017,Thor: Ragnarok
2698,2,Mark Hamill,Luke Skywalker / Dobbu Scay (voice),Male,181808,2017,Star Wars: The Last Jedi
2699,880,Ben Affleck,Bruce Wayne / Batman,Male,141052,2017,Justice League
2700,90633,Gal Gadot,Diana Prince / Wonder Woman,Female,297762,2017,Wonder Woman
2701,30614,Ryan Gosling,K,Male,335984,2017,Blade Runner 2049
2702,6968,Hugh Jackman,Logan Howlett / Wolverine / X-24,Male,263115,2017,Logan
2703,1136406,Tom Holland,Peter Parker / Spider-Man,Male,315635,2017,Spider-Man: Homecoming
2704,73457,Chris Pratt,Peter Quill / Star-Lord,Male,283995,2017,Guardians of the Galaxy Vol. 2
2705,1687041,Fionn Whitehead,Tommy,Male,374720,2017,Dunkirk
2706,6968,Hugh Jackman,P.T. Barnum,Male,316029,2017,The Greatest Showman
2707,16851,Josh Brolin,Eric Marsh,Male,395991,2017,Only the Brave
2708,1498026,Nesta Cooper,Dani Barnes,Female,455656,2017,#RealityHigh
2709,1193391,Anthony Gonzalez,Miguel Rivera (voice),Male,354912,2017,Coco
2710,10990,Emma Watson,Belle,Female,321612,2017,Beauty and the Beast
2711,206919,Daniel Kaluuya,Chris Washington,Male,419430,2017,Get Out
2712,5530,James McAvoy,Dennis / Patricia / Hedwig / The Beast / Kevin Wendell Crumb / Barry / Orwell / Jade,Male,381288,2017,Split
2713,85,Johnny Depp,Captain Jack Sparrow,Male,166426,2017,Pirates of the Caribbean: Dead Men Tell No Tales
2714,39658,Sally Hawkins,Elisa Esposito,Female,399055,2017,The Shape of Water
2715,17288,Michael Fassbender,David / Walter,Male,126889,2017,Alien: Covenant
2716,10814,Wesley Snipes,Isaac,Male,450932,2017,Armed Response
2717,1333,Andy Serkis,Caesar,Male,281338,2017,War for the Planet of the Apes
2718,13240,Mark Wahlberg,Cade Yeager,Male,335988,2017,Transformers: The Last Knight
2719,5472,Colin Firth,Harry Hart / Galahad,Male,343668,2017,Kingsman: The Golden Circle
2720,87722,Noomi Rapace,The Settman Siblings / Karen Settman,Female,406990,2017,What Happened to Monday
2721,18918,Dwayne Johnson,Mitch Buchanan,Male,339846,2017,Baywatch
2722,91606,Tom Hiddleston,Captain James Conrad,Male,293167,2017,Kong: Skull Island
2723,11181,Kenneth Branagh,Hercule Poirot,Male,392044,2017,Murder on the Orient Express
2724,929937,Stephanie Sigman,Sister Charlotte,Female,396422,2017,Annabelle: Creation
2725,122889,Dane DeHaan,Valerian,Male,339964,2017,Valerian and the City of a Thousand Planets
2726,887,Owen Wilson,Lightning McQueen (voice),Male,260514,2017,Cars 3
2727,1245,Scarlett Johansson,Major Mira Killian / Motoko Kusanagi,Female,315837,2017,Ghost in the Shell
2728,12835,Vin Diesel,Dominic Toretto,Male,337339,2017,The Fate of the Furious
2729,6384,Keanu Reeves,John Wick,Male,324552,2017,John Wick: Chapter 2
2730,12835,Vin Diesel,Xander Cage,Male,47971,2017,xXx: Return of Xander Cage
2731,10859,Ryan Reynolds,Michael Bryce,Male,390043,2017,The Hitman's Bodyguard
2732,36592,Saoirse Ronan,"Christine ""Lady Bird"" McPherson",Female,391713,2017,Lady Bird
2733,3910,Frances McDormand,Mildred Hayes,Female,359940,2017,"Three Billboards Outside Ebbing, Missouri"
2734,1277188,Jacob Tremblay,August 'Auggie' Pullman,Male,406997,2017,Wonder
2735,1228915,Matt Passmore,Logan Nelson,Male,298250,2017,Jigsaw
2736,17276,Gerard Butler,Jake Lawson,Male,274855,2017,Geostorm
2737,64,Gary Oldman,Winston Churchill,Male,399404,2017,Darkest Hour
2738,583479,Aaron Moorhead,Aaron Smith,Male,430231,2017,The Endless
2739,18918,Dwayne Johnson,Dr. Smolder Bravestone,Male,353486,2017,Jumanji: Welcome to the Jungle
2740,1525047,Dacre Montgomery,Jason Lee Scott / The Red Ranger,Male,305470,2017,Power Rangers
2741,27578,Ellen Page,Courtney,Female,400710,2017,Flatliners
2742,6885,Charlize Theron,Lorraine Broughton,Female,341013,2017,Atomic Blonde
2743,12795,Nikolaj Coster-Waldau,Jacob 'Money' Harlon,Male,339692,2017,Shot Caller
2744,1190668,Timothée Chalamet,Elio Perlman,Male,398818,2017,Call Me by Your Name
2745,56365,Charlie Hunnam,Arthur,Male,274857,2017,King Arthur: Legend of the Sword
2746,72129,Jennifer Lawrence,Mother,Female,381283,2017,mother!
2747,17605,Idris Elba,Roland Deschain,Male,353491,2017,The Dark Tower
2748,1464589,Matilda Anna Ingrid Lutz,Jen,Female,467938,2017,Revenge
2749,1159982,Ansel Elgort,"Miles ""Baby""",Male,339403,2017,Baby Driver
2750,500,Tom Cruise,Nick Morton,Male,282035,2017,The Mummy
2751,18897,Jackie Chan,Lin Dong,Male,460648,2017,Bleeding Steel
2752,10822,Stephen Dorff,Texas Ranger Hal Hartman,Male,300665,2017,Leatherface
2753,517,Pierce Brosnan,Liam Hennessy,Male,379149,2017,The Foreigner
2754,83002,Jessica Chastain,Molly Bloom,Female,396371,2017,Molly's Game
2755,56446,John Cena,Ferdinand (voice),Male,364689,2017,Ferdinand
2756,55638,Kevin Hart,George Beard (voice),Male,268531,2017,Captain Underpants: The First Epic Movie
2757,1538780,Judah Lewis,Cole Johnson,Male,419479,2017,The Babysitter
2758,17604,Jeremy Renner,Cory Lambert,Male,395834,2017,Wind River
2759,17605,Idris Elba,Dr. Ben Bass,Male,290512,2017,The Mountain Between Us
2760,109513,Alexandra Daddario,Kate Jeffries,Female,339404,2017,The Layover
2761,1543094,Erika Linder,Dallas,Female,370663,2017,Below Her Mouth
2762,500,Tom Cruise,Barry Seal,Male,337170,2017,American Made
2763,3894,Christian Bale,Captain Joseph J. Blocker,Male,384680,2017,Hostiles
2764,234352,Margot Robbie,Tonya Harding,Female,389015,2017,"I, Tonya"
2765,16936,Stan Shaw,Sheriff Tashtego,Male,55341,2017,Jeepers Creepers 3
2766,54697,Dave Franco,Lloyd (voice),Male,274862,2017,The LEGO Ninjago Movie
2767,84223,Anna Kendrick,Beca Mitchell,Female,353616,2017,Pitch Perfect 3
2768,131,Jake Gyllenhaal,Dr. David Jordan,Male,395992,2017,Life
2769,527393,Dylan O'Brien,Mitch Rapp,Male,415842,2017,American Assassin
2770,91520,Michiel Huisman,Ismail,Male,433356,2017,The Ottoman Lieutenant
2771,1246,Emily Mortimer,Florence Green,Female,444539,2017,The Bookshop
2772,4937,Vince Vaughn,Bradley Thomas,Male,398175,2017,Brawl in Cell Block 99
2773,3131,Antonio Banderas,Eduardo 'Eddie' Deacon,Male,460846,2017,Security
2774,60077,Douglas Smith,Elliot,Male,292280,2017,The Bye Bye Man
2775,4587,Halle Berry,Karla McCoy,Female,293768,2017,Kidnap
2776,54415,Josh Gad,Olaf (Voice),Male,460793,2017,Olaf's Frozen Adventure
2777,1059597,Zoey Deutch,Samantha Kingston,Female,397837,2017,Before I Fall
2778,1274508,Jaeden Lieberher,Bill Denbrough,Male,346364,2017,It
2779,85138,Demi Lovato,Smurfette (voice),Female,137116,2017,Smurfs: The Lost Village
2780,18973,Mila Kunis,Amy Mitchell,Female,431530,2017,A Bad Moms Christmas
2781,10980,Daniel Radcliffe,Yossi Ghinsberg,Male,390062,2017,Jungle
2782,3810,Javier Bardem,Pablo Escobar,Male,425336,2017,Loving Pablo
2783,51990,T.J. Miller,Gene (voice),Male,378236,2017,The Emoji Movie
2784,1812,Michelle Williams,Gail Harris,Female,446791,2017,All the Money in the World
2785,1370,Brad Dourif,Charles Lee Ray/Chucky (voice),Male,393345,2017,Cult of Chucky
2786,17064,Ben Whishaw,Paddington Brown (voice),Male,346648,2017,Paddington 2
2787,1118081,Bethany Joy Lenz,Julie Riley,Female,333354,2017,Extortion
2788,81260,Bill Milner,Edward,Male,429467,2017,The Lodgers
2789,38673,Channing Tatum,Jimmy Logan,Male,399170,2017,Logan Lucky
2790,5064,Meryl Streep,Kay Graham,Female,446354,2017,The Post
2791,237045,Prabhas,Amarendra Baahubali / Mahendra Baahubali,Male,350312,2017,Baahubali 2: The Conclusion
2792,1704640,Brooklynn Prince,Moonee,Female,394117,2017,The Florida Project
2793,4495,Steve Carell,Gru / Dru (voice),Male,324852,2017,Despicable Me 3
2794,86132,Claire Holt,Kate,Female,403119,2017,47 Meters Down
2795,11856,Daniel Day-Lewis,Reynolds Woodcock,Male,400617,2017,Phantom Thread
2796,62,Bruce Willis,Steve,Male,345915,2017,Once Upon a Time in Venice
2797,71375,Alden Ehrenreich,Han Solo,Male,348350,2018,Solo: A Star Wars Story
2798,467645,Boyd Holbrook,Quinn McKenna,Male,346910,2018,The Predator
2799,87287,Bonnie Aarons,The Nun / Valak,Female,439079,2018,The Nun
2800,3223,Robert Downey Jr.,Tony Stark / Iron Man,Male,299536,2018,Avengers: Infinity War
2801,73457,Chris Pratt,Owen Grady,Male,351286,2018,Jurassic World: Fallen Kingdom
2803,1121,Benicio del Toro,Alejandro Gillick,Male,400535,2018,Sicario: Day of the Soldado
2804,976,Jason Statham,Jonas Taylor,Male,345940,2018,The Meg
2805,10859,Ryan Reynolds,Wade Wilson / Deadpool / Juggernaut (voice),Male,383498,2018,Deadpool 2
2806,172069,Chadwick Boseman,T'Challa / Black Panther,Male,284054,2018,Black Panther
2808,500,Tom Cruise,Ethan Hunt,Male,353081,2018,Mission: Impossible - Fallout
2809,19292,Adam Sandler,Count Dracula (voice),Male,400155,2018,Hotel Transylvania 3: Summer Vacation
2810,8977,Craig T. Nelson,Bob Parr / Mr. Incredible (voice),Male,260513,2018,Incredibles 2
2811,18277,Sandra Bullock,Debbie Ocean,Female,402900,2018,Ocean's Eight
2812,2963,Nicolas Cage,Red Miller,Male,460885,2018,Mandy
2813,2524,Tom Hardy,Eddie Brock / Venom,Male,335983,2018,Venom
